id,sex,age,pre_income,program,post_income
96,1,29.957143569088892,741.2875226271036,0,1136.1998648862334
97,1,31.995505916444383,944.6665357916197,0,1165.476734839159
98,1,43.22915978645871,844.3394035428033,1,1367.2330850380858
99,1,26.50731203870961,857.7946885715448,1,1203.668324351258
100,0,25.46389904318804,707.816503612272,0,1070.0907633950221
101,1,38.13478715882576,775.0673294834844,1,1321.5465540964365
102,1,41.12473307433314,677.8101353624334,1,1353.6985333548225
103,1,18.089167724631178,792.746035395449,1,1122.7224519136905
104,1,42.846986274423244,936.4901245036738,1,1365.093532391457
105,1,35.11925135260023,754.2468980155767,1,1294.6016581966135
106,1,33.187447121300394,806.5200219360095,0,1173.2052321650278
107,1,46.0695440248067,878.3980335923698,1,1400.4759775170687
108,1,49.79394870988263,641.2291926835198,1,1432.1755696759647
109,1,23.526005590001585,663.0635686761832,0,1077.35361222744
110,1,45.11654376513995,707.2480197377641,0,1282.2514407013673
111,0,28.679308050251183,830.0841559830217,0,1096.1829915570838
112,1,36.323613195190894,808.0468946103937,0,1200.0143726746321
113,0,39.80926064725324,924.6746830517218,0,1210.8728492114724
114,1,36.331776275846074,676.5550899794977,1,1303.1795926357981
115,1,20.371355376718064,756.0930705677354,1,1150.6114367473774
116,0,29.93598219525259,589.8406046944401,0,1114.6605756992194
117,0,50.396632373375454,961.8756171373261,1,1422.4897605170406
118,1,36.72793618387291,908.4328490744128,0,1210.5763035853504
119,1,26.64176075920322,735.919909308699,1,1196.9177225502187
120,0,28.440712961203918,774.7180173742935,1,1195.6224475061574
121,0,45.5756608653532,786.5170726777528,1,1383.8619757291926
122,0,38.46083489865367,979.5355991713825,0,1201.8684039723578
123,0,26.028134580063057,803.8396717369021,1,1178.1843430113477
124,0,35.06265211255631,841.2998288890058,1,1276.36482451693
125,1,40.9667050907573,869.9572122966991,1,1352.8813726328012
126,1,52.2255180794401,868.979094457615,0,1352.342206693447
127,1,26.182505165906548,632.8940534708117,1,1205.8331382373372
128,1,31.200540448331324,874.0048307522627,0,1149.016813142145
129,1,44.96110015873762,707.5875100886237,0,1284.208882127178
130,1,30.40879107056159,796.831142668903,0,1134.6981126295823
131,0,49.60265746212568,607.2207018479771,1,1404.2138925537643
132,0,45.43246176950352,821.4303029678329,0,1273.8685988470606
133,1,18.409590296531654,699.4961134493041,1,1126.8179194502861
134,1,39.23957776227395,582.1046507710207,1,1321.7420337539857
135,0,20.80837073814761,632.7450869445089,1,1118.3690900963156
136,1,20.353075433293174,657.9277864448983,0,1046.1139689155968
137,0,35.704209721478314,855.0531638778356,0,1177.9548605460127
138,1,35.56698221980272,831.0433176916789,0,1197.2380351668578
139,0,34.67291822734413,868.5073912961959,1,1261.7655216971816
140,0,47.642812240663744,746.8089509183168,0,1292.8346285288455
141,1,37.94987885730239,818.1785459863277,1,1311.6476327900957
142,0,28.26913179495511,841.1596177796364,0,1104.3686704569454
143,1,36.19588291490956,791.494095104168,0,1198.6774259360625
144,1,29.856034910087057,689.3293796463907,0,1132.780780869992
145,1,34.31888426133463,912.9133595739993,0,1186.214045710089
146,0,23.51988088163257,966.8015624374143,1,1152.260814871273
147,0,33.84755519870831,1001.9102925939471,1,1262.510824026411
148,1,36.029363918490084,889.2548035572446,1,1298.0206795769943
149,0,27.982565128968606,781.2795316792179,0,1099.5786391563163
150,1,35.41230624270294,787.2302584389304,1,1294.4613235462045
151,1,28.512316494015213,769.4669860341935,0,1127.5587728174646
152,1,28.559921405335572,773.7133162143687,1,1222.4744770534135
153,1,32.95561174933628,794.8531355573667,1,1273.670412995264
154,0,39.908409176615926,602.7336640265958,0,1219.765406158181
155,1,32.9466301272947,801.1228250385149,0,1178.3888075701561
156,0,36.90691323925255,823.5344857293826,0,1182.1831195400264
157,0,44.70024192661124,704.9630146478888,0,1263.4548638864428
158,0,32.14738922152931,624.2852024804668,1,1241.8510006812076
159,1,33.96380731458234,764.0039349084827,1,1277.145840017031
160,1,40.11254541203706,487.84104415754734,1,1343.6667929442128
161,1,22.418375499842785,967.2547112243075,0,1061.8498661530382
162,1,40.438259689561946,869.0549816448973,0,1242.048167109006
163,1,29.650364134170108,702.3329679928879,1,1233.9248442738117
164,1,23.61953973219928,801.5134175604894,0,1074.6294303776322
165,1,17.319962291243463,783.4545824749574,1,1112.568765612853
166,0,27.85021797132258,633.9786631473133,1,1190.2207137069968
167,1,23.297977356403788,712.1565619734496,1,1169.3140442150004
168,1,23.215518515805407,896.5815838602375,0,1076.9360736698225
169,0,51.27291337953332,684.4178693265998,0,1339.1600425392787
170,1,22.87853334371467,724.8604288384398,0,1068.8631603991494
171,0,44.975099174412854,725.4915644145259,1,1360.679248243733
172,1,40.45245641420171,922.7052485474054,1,1351.2957000459373
173,0,26.152108848248794,780.9142006178583,1,1186.1636046430192
174,1,28.88769302118629,855.4310745974685,1,1227.9694255466197
175,1,30.89800487166643,877.1433127103726,1,1250.3192090182965
176,0,36.90409369836814,761.9933200209239,0,1193.4113407259154
177,1,31.51675071040662,687.1448611644023,1,1257.8649973996012
178,1,43.26847530284988,817.0101777039985,1,1377.516451723542
179,1,32.07313097697278,764.1457667948933,0,1152.6849854910931
180,1,13.34653790036759,944.2938490686596,0,966.512926933423
181,1,34.0378322379662,748.005313675673,1,1277.494609657789
182,1,16.480431537514153,768.9357905600684,0,999.0375531533468
183,0,44.37811135232089,868.273746460155,0,1267.7661807698653
184,1,27.52313518560503,733.6421579634565,0,1117.4249941940782
185,0,23.847585642998347,798.2049451363088,1,1157.1717765418223
186,1,29.084935847011756,849.6591016531611,0,1126.3937746346846
187,0,40.85230683909193,759.5725299494305,1,1318.9622760531797
188,0,15.81441800690137,678.835118978589,0,973.4756495847716
189,1,37.53816791504093,831.2743716736159,0,1207.1237083323288
190,0,25.277582337538313,772.0138135810331,1,1168.075236523695
191,0,34.91486551961983,598.0144865455284,0,1165.753040399895
192,0,41.790419110074794,826.9578863177791,0,1237.0028408828798
193,1,40.696313666924226,813.1799250869177,0,1248.5589979721672
194,0,50.02961661128396,632.1228729618467,1,1424.6149442387666
195,0,36.290854011654744,747.4120496695946,0,1183.029026929333
196,0,27.988170483233823,782.4875376554875,0,1088.2956366637154
197,0,56.53707215977231,744.336923660839,1,1480.0735290628968
198,0,31.967538617382505,855.1848409108525,1,1242.9717239121574
199,0,43.075797769080125,642.3948486719737,1,1348.0815775925037
200,0,44.309914661264145,704.5707227608865,0,1259.151216378129
201,0,39.54902098272933,755.013657540147,1,1319.1658858276148
202,1,49.25420690063601,944.3906395151572,1,1431.7611815238026
203,1,32.9100882748725,784.4745911186177,0,1172.8774981348256
204,0,22.68597220909392,697.8281092010101,0,1043.7970282376234
205,1,31.39396422846653,953.8469747183112,0,1156.9838587043496
206,0,29.527867005159436,776.8824025873538,0,1112.2785162851285
207,1,38.27996007514467,855.192386215171,0,1224.6281203337699
208,1,25.667001679063436,912.1794036869978,1,1198.4120558453906
209,1,41.80810824800176,840.9545392352493,0,1256.717666094984
210,0,23.361175998136424,930.0261526040879,0,1059.9589350258593
211,1,52.55449509883347,720.9078728464784,0,1364.0402335592823
212,1,49.49637364254908,959.8619453748547,1,1436.6288687936208
213,1,30.51205058788916,617.7099726495558,0,1148.0843485715943
214,0,36.400672889304644,702.4636886023152,0,1184.6625020926497
215,1,31.263496718224182,741.3539341148224,1,1249.9856660207192
216,0,22.935658827619154,823.3109551802412,0,1041.149494759196
217,0,8.386540250589874,752.6551375174662,1,1008.2354900561803
218,0,34.749055067344095,858.3110980688571,1,1256.327439295623
219,1,34.65626742750936,842.0029447291878,1,1288.7467561778603
220,0,51.423590390448474,867.886090857055,1,1427.4626915685878
221,1,15.045378524611689,948.2461025169467,0,989.8556313452412
222,1,28.378292413975906,657.4715962238146,1,1221.6530187176431
223,1,43.80037992310032,896.9974980650082,1,1368.616037712678
224,1,38.423874200016435,773.4534232138126,0,1219.8502522105885
225,1,36.21753855523786,719.6894449314831,1,1294.3840217233385
226,1,28.792389654881866,622.2965898084036,1,1220.6701348921765
227,0,37.00945267574023,715.0963108374332,0,1187.6400710551638
228,1,32.640946519766594,770.0521780853982,0,1162.887455790773
229,1,36.13661114970227,605.9755520810149,1,1303.076317541736
230,1,29.220708047121818,763.9967212366154,1,1225.9361028231126
231,0,46.885648858383306,851.0106187169821,1,1384.1783965634934
232,1,45.59936278121474,670.2029581470355,1,1394.5327235057832
233,1,48.367582108646765,799.5152597652058,0,1313.3876903099922
234,0,31.32830828869783,665.5147765111034,0,1130.7662739654852
235,1,31.95663295221605,794.8315814768844,1,1257.3048635341383
236,1,31.49720375764287,889.4849793359077,1,1249.6472915049299
237,0,48.74144762728025,582.0117727205813,0,1302.571482249413
238,1,32.00279508124931,1030.6416432267208,0,1151.9741718074574
239,1,35.97635144225232,683.2249644449067,1,1294.271759636493
240,0,38.811880287237216,894.0429718673155,1,1305.616061696242
241,1,41.78212556818783,1007.9101596061881,1,1355.5138899072138
242,1,32.3232672776573,705.6175976726657,1,1258.0807651228492
243,1,58.45965664334913,732.4545854873637,1,1512.513219875826
244,0,25.725053444751705,902.1650327997412,1,1177.4258219705753
245,0,20.734428263022618,718.2496569333024,1,1119.7935053932226
246,1,35.423026643898126,704.2879265989013,0,1191.5133320066877
247,0,52.67443470004814,958.1119279826703,1,1446.7677114554124
248,1,35.52750327145367,976.6442801487373,0,1197.1706776349408
249,0,36.09726039969968,777.2964841114457,1,1279.298279283414
250,0,43.632026155581535,1028.1110194975272,1,1353.6244460660882
251,1,34.01026795230383,990.3747216593819,0,1175.0928648211036
252,1,36.036965460862206,793.1378463499193,0,1204.5321841339132
253,1,47.0848487568464,718.6140860733328,0,1309.7407715996208
254,1,35.93746021052772,732.6744685602673,1,1292.2912791410856
255,1,27.478034810539167,940.2030463378005,0,1105.1286062951804
256,1,38.94924219872661,854.0016608296576,0,1231.0730533441615
257,1,24.084795660125813,864.2274168798481,0,1081.6017010064356
258,1,20.41707575004306,798.728023501304,1,1148.5738198042814
259,1,33.772877150442454,818.2879553229633,1,1282.2769532938764
260,1,23.990708083316036,751.1485419769274,0,1089.951315573197
261,0,40.809230718397565,913.5236736076458,0,1221.2247924839965
262,1,33.53052510640212,767.394897775078,0,1168.0382103742966
263,1,27.33665384927646,999.1862533827795,1,1205.860071934283
264,1,51.22897578544623,858.6772894352091,0,1348.6295090029485
265,1,33.9005945596401,898.8333223717117,0,1182.3399104633959
266,1,49.217048542620574,947.5623935283711,1,1433.9571971309826
267,0,33.865789510036024,795.304662014389,0,1162.5014231166176
268,1,31.707190584188474,623.246890079977,0,1148.36852835617
269,1,38.73460983597143,739.0366028230098,1,1325.9833832979398
270,0,45.29888130939811,859.3256912250552,0,1274.6999834241115
271,1,62.057750471993415,920.3387219993145,1,1560.9541989379081
272,0,24.650541287507554,820.8256826939065,1,1171.68499003929
273,1,33.16570141359273,883.9139358531806,1,1266.8876545926948
274,0,45.77771307451325,894.304143399232,1,1380.3566256780496
275,1,38.41620225298793,902.8093119092796,1,1324.4536935899096
276,1,33.12656375881326,874.7563844215257,0,1172.6843334640248
277,0,21.971408914705254,780.8572934713768,0,1030.730603168085
278,1,32.213417380243335,902.4690164661558,1,1265.830699355707
279,1,33.152460915417336,749.577802523955,0,1173.8900709650536
280,1,34.18222502826436,834.8548859453759,0,1181.653918408341
281,1,51.12241793727067,749.0626124810065,1,1448.2332165220403
282,1,30.38060160495332,847.7824457308946,0,1150.9290365931372
283,0,19.239496991813642,850.098539560201,1,1110.6612806306518
284,0,39.96433073531127,789.4419482722602,1,1320.645133504267
285,0,33.880462161810314,802.7308738901061,1,1255.0483208114454
286,1,32.956535997880266,843.3715804571129,0,1167.9068307383739
287,1,41.355681628564014,686.893551555668,1,1339.115898007484
288,1,5.933260459284536,902.0686900524507,1,993.9081097703189
289,0,29.463417472390447,826.9274289996769,0,1119.6703549306603
290,0,33.46548171749077,854.8548641391203,1,1252.371087005925
291,0,41.0529051576044,783.0578837641325,0,1222.9979214940417
292,1,32.38993403815639,612.1559750049507,1,1254.1814438738265
293,0,24.948615375887485,874.8307195127445,0,1070.6196283252743
294,1,38.72566114312583,773.9899859992191,0,1221.0084677687485
295,0,35.19446176520124,861.8260659063715,1,1284.169594427931
296,0,36.105288153952756,1004.793696163662,1,1287.208468859896
297,0,46.56570436923579,684.4375162022138,0,1289.5017903784824
298,1,29.577795397882376,935.2941406744238,1,1236.0881406700469
299,0,22.507987165809183,763.2478018390079,0,1038.2889005845461
300,1,22.19987403246809,794.1689536719323,1,1162.415625044669
301,1,24.76067212209616,746.7781907562207,1,1189.5313866197414
302,0,21.123494200119367,750.1499522642388,0,1029.5088555807415
303,1,34.507788855938735,684.9860422424144,0,1179.4679227546733
304,1,53.10960730483138,812.6240922728109,0,1378.2001719049993
305,0,34.004899342917334,847.2863899171132,0,1161.3431918970139
306,1,42.77237124297383,781.3474784793564,0,1264.6180281994896
307,1,23.974036748199868,638.071355004172,1,1178.485536046894
308,0,32.783552172982056,759.7240953780589,0,1149.9043225501075
309,1,40.660949625959,841.2812241805166,1,1351.1612311113481
310,0,31.450406547449365,727.9280595939476,0,1123.7266550650165
311,0,42.85262601468044,740.9934769580889,0,1240.0165927208689
312,0,41.94047378599404,683.0373382138334,0,1240.1250737820933
313,1,28.672701044150447,859.1456646071839,1,1229.014138361733
314,1,27.28041358038692,733.136105099826,0,1107.0474348541823
315,1,58.57817387601102,1116.7937647216454,0,1428.1692469985542
316,1,33.0745066364019,901.303941735815,1,1261.7814657950278
317,1,35.06619334214197,783.4012680348621,1,1287.2669416234705
318,1,34.45453975372639,800.241647226761,1,1288.6728617726558
319,1,29.317931194596238,728.2698016825588,1,1232.4378156651517
320,0,25.730240563033547,828.1338028308024,1,1180.2271553085425
321,1,23.642648186192975,800.7281897113611,1,1170.493505348069
322,0,44.13962339054452,627.0299773591667,0,1260.2317384691823
323,1,25.139371666771275,615.6526383590798,1,1181.7845451335224
324,1,41.6748541348963,860.1203031410255,1,1356.1780020272822
325,1,49.06595489706619,568.206242918338,1,1423.3854278482977
326,1,46.57778960117877,761.9687926280426,0,1295.7924499842507
327,1,33.612468024264665,965.5164900191562,0,1171.5099687425263
328,1,29.606781490398625,633.7144950984466,1,1244.050407838885
329,0,24.211065009384832,829.4729665781588,1,1158.787724593625
330,0,34.81437860048891,956.9901439193407,0,1165.4834731401747
331,0,32.673843143212956,851.1946896762047,1,1243.3360438324073
332,0,36.5629354251416,928.5902401063945,0,1181.7433864606598
333,0,28.959902452459666,703.2485246440287,0,1104.1790391551835
334,1,41.29035120121665,863.2389354506734,1,1352.4232381107468
335,1,42.14169570852022,818.3078667646321,1,1359.7072092853293
336,1,45.75886101288758,935.0116116923734,0,1300.8008485629891
337,1,57.49755517379323,1048.7327671444252,0,1418.5821979266582
338,1,36.978905988792924,811.4661697081466,1,1311.0707381929749
339,0,29.24453681521296,909.5740364003981,0,1111.328757861303
340,1,34.226791349954055,759.7290128807036,1,1282.2494708488873
341,0,18.720801108989807,764.0930285645526,1,1111.5978790585127
342,1,36.299231539690375,744.7211770083546,0,1201.1659342775833
343,1,30.74326866739939,664.5325019724337,0,1145.9612744389258
344,0,39.06011748521125,807.3338862062263,1,1300.6415900715717
345,1,32.31189814361928,796.1011470007868,1,1256.8478999447887
346,1,21.190154637022946,872.1869883981367,1,1153.1658074528643
347,1,35.36583321344559,778.508104219382,0,1185.0789060714253
348,0,21.467554688236135,708.4415066226517,1,1132.8910846732583
349,0,43.970061939422585,787.1561459197828,0,1256.8155503589494
350,1,16.706402877360745,984.0210487821387,1,1111.2117806457154
351,1,33.58123055828009,845.053125599064,0,1177.2147177235174
352,0,39.579817778427795,827.4793677660706,0,1212.2648851561369
353,1,19.803824869100133,905.6376417997071,0,1042.282633702699
354,0,48.990553146602686,979.2054279054253,0,1311.3107359150229
355,0,26.146608090969764,971.0819216098648,1,1181.6087179723684
356,0,29.93669708778679,756.8571066062544,1,1224.0424234059003
357,1,36.63332105966331,792.0723135614886,0,1206.7658567568594
358,0,31.62856143741608,763.6774955499409,1,1240.8303170281508
359,1,24.640484679901746,779.9009526963098,1,1184.5334381696978
360,0,39.09337928216715,845.1281929836337,1,1313.3418147506409
361,1,29.757765417831138,752.0058015197789,1,1240.8915525129614
362,1,40.065003735241845,683.4474819873299,0,1235.7532435093192
363,1,29.952771372252915,776.1056028709422,1,1236.9550899629537
364,1,25.427496710464958,944.9834651909034,1,1186.6807556345752
365,0,34.05365641546744,985.2873872253147,1,1259.9178351037015
366,0,41.49439317610584,759.6768495537217,1,1330.1504663956096
367,0,37.423217993270654,882.6968315956171,0,1192.1547597742729
368,1,34.410659097382855,787.0865097587359,1,1280.0155457689727
369,0,15.522059284238235,787.8473113201627,1,1072.269909632436
370,0,49.51443631891495,732.5726715199537,1,1411.1985019390436
371,0,34.60060322362278,642.1566201205592,0,1161.125785251138
372,1,26.36002308930089,980.2076396447114,1,1201.3192291685693
373,0,32.983097602874814,880.1116813864506,1,1256.0520803052464
374,1,37.612555627274325,620.7735272491828,1,1309.4881925860966
375,1,19.816486166941374,765.2581273724553,0,1041.4982979759084
376,1,42.17308632275803,955.4315929329651,0,1257.5046955210942
377,0,37.46832728096417,810.6492793185901,0,1195.275969485497
378,1,47.02767046305085,819.2508920670481,1,1404.8179652380172
379,1,44.860392704473504,884.9227967140941,1,1382.6489381713723
380,0,29.620594009377612,899.0514611753274,0,1117.9288928085782
381,1,30.097172581860438,862.7582211644799,1,1239.2938060704191
382,1,25.044838274375525,841.5215485556038,0,1082.1236070404464
383,1,31.382970717453855,947.4939064834723,1,1257.1958737507975
384,1,44.443548112969225,970.9472073911519,0,1281.3730712076165
385,1,52.92207011615454,822.835960194932,1,1469.0372909929486
386,1,44.284093958643,779.1883117939364,0,1283.5391327159855
387,0,16.70062330369316,801.2145755272346,0,979.9501204853842
388,1,43.21878106163116,834.9722663254964,1,1367.9840152063593
389,0,45.36268762003404,732.2355357590135,0,1280.1362712455173
390,0,41.174201441298,864.2182679197389,1,1334.1605921672942
391,0,26.450696368812146,671.0561964730637,0,1075.681098868879
392,0,45.645105184847104,1022.6067254974477,0,1274.9901911890172
393,0,42.29481458103667,551.6580641024118,0,1234.9809500866274
394,0,41.6265658435809,817.2834278705764,0,1240.5746402392747
395,1,31.185927972957575,794.1095852345524,1,1250.7953750093
396,0,43.45891777793581,854.745229730498,1,1352.4079658317282
397,1,36.11591884445813,758.9526397895693,0,1205.0082321578168
398,1,34.32229738343964,1040.2405160313601,0,1188.9823946112117
399,1,49.87098096518278,785.5779060557645,1,1426.1677693211197
400,1,42.5722337664623,802.3396442834638,0,1268.0134597143
401,0,6.259575066012886,912.4121941360228,0,880.1582694337349
402,1,30.734575509225184,869.7774490472751,0,1150.229143535787
403,0,20.125937043680256,818.0907478694348,0,1016.1408555294163
404,0,40.887916457109355,783.0397169594212,1,1330.933586529838
405,1,30.574004892242204,776.5471952647315,1,1240.2938148450312
406,1,44.013048023201975,664.5069307162953,0,1280.0285618614384
407,0,39.678283403676886,862.9956078520477,0,1209.9171603997377
408,1,35.2204031866703,844.7270152516536,0,1191.8128983002528
409,0,34.14892168204388,695.595814154325,0,1170.4021229992388
410,1,31.387328573465417,781.2714425376225,0,1158.8473223422425
411,0,36.99506501537268,928.7290870292118,1,1294.0377410075366
412,0,23.91745745299695,927.409281326188,0,1053.6068619616267
413,0,41.727940704863535,677.8838641807644,0,1242.2238535413696
414,1,31.058863666263598,880.2021906549621,0,1154.2824759365187
415,0,27.560324144150076,812.6830700702608,1,1191.9176355720078
416,1,31.7388652321659,838.8514857183543,0,1154.923763619769
417,1,53.74668826814474,712.7803826788611,1,1472.9846091713255
418,0,17.42000854653263,779.2913009991024,1,1097.237268589517
419,1,31.511390900351316,594.1587311027945,0,1148.762046088216
420,1,36.06589229118386,726.0876682885504,0,1197.5778575988504
421,0,29.623412187948535,769.3377875624584,0,1109.4439086868017
422,0,30.88730868088165,930.3417633533213,1,1232.1531134337854
423,1,38.82348337976121,694.1340144944892,0,1219.1833631341758
424,1,37.22514088542642,830.1720185835217,1,1305.265243620949
425,0,28.262454916802987,808.9973186832775,1,1193.9957686373841
426,1,40.67432913870525,663.6607749428879,1,1341.9028744511777
427,1,36.7948365476,828.2523871303601,0,1208.5274304181228
428,1,41.86341749488027,958.0699450433825,0,1251.6121853304749
429,1,21.727363385165877,894.0040246321862,1,1164.1528151471568
430,1,27.320835617776673,913.1430232010815,1,1213.807177140349
431,0,33.07297491327211,778.6304099306154,0,1147.3813879089212
432,0,44.5905119808221,895.783890475,1,1365.6785150636242
433,1,29.709686380205582,562.9190370464328,1,1236.9724830460348
434,0,24.671130090491438,674.6741390645155,1,1165.9480801401478
435,1,42.71745490447405,782.5152048367036,1,1367.358456644176
436,0,39.653566641985336,810.8511592901089,0,1215.613283972231
437,1,22.743289330860254,851.6920454312649,1,1168.590263881744
438,0,55.466772402203276,872.1634385944806,0,1373.4437098476983
439,0,49.98674448897293,754.0056167223703,1,1417.4602095412022
440,1,21.11050915323158,751.8388453488825,1,1142.357888698853
441,0,56.53376463722812,765.0724677746522,1,1490.2785381427511
442,0,17.708832594506354,743.8234028156292,0,992.8526281650095
443,0,36.02042485094495,787.5297301601935,1,1283.3324941432802
444,1,23.587208725029058,887.7552327860635,1,1172.344590564873
445,0,31.22990911796219,846.334691360602,1,1237.8566531997149
446,1,31.51217901237953,756.0634663670554,0,1149.3803284203077
447,0,38.228850812285636,730.7582707503196,1,1298.4162228372927
448,0,23.756603820598418,789.5547206409441,0,1056.0862426860024
449,0,7.429502776793274,779.2000087432868,1,993.3904643066527
450,1,34.04188900880271,921.9308412228223,1,1283.4868326444744
451,1,27.533001950433505,572.9564300980561,0,1121.212183788568
452,0,37.10781418005385,702.6547330951652,0,1193.767919874785
453,0,26.51490191491181,862.1190259045578,1,1183.9413973813876
454,0,42.92264765704344,866.2561672297886,0,1248.1215507406973
455,0,35.291874325756545,734.9009751279756,0,1162.4810954484947
